,RA,DEC,QUICK_OBJECT_ID,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z,Z
0,348.89416594050937,20.197499367150783,10402800005287,20.881002,0.040685024,19.103413,0.015792958,99.0,99.0,18.180386,0.018203428,0.44061
1,348.39153996078016,21.591934172241793,10402800097932,22.29209,0.12193921,20.547527,0.050572146,99.0,99.0,19.669634,0.04664179,0.564429
2,348.6974236393528,19.632812729131757,10402800002966,20.414228,0.039001346,19.082596,0.020306185,99.0,99.0,99.0,99.0,0.299671
3,348.8375381644247,19.746707608282435,10402800003046,22.424812,0.09906913,20.58066,0.042989124,99.0,99.0,19.516575,0.03178602,0.523908
4,349.0574710147665,21.72897410851793,10402800040459,21.189981,0.06548739,19.383112,0.01924901,99.0,99.0,18.512737,0.017848685,0.413986
5,348.67345752202505,20.540171176006226,10402800050771,21.338696,0.058815338,19.541855,0.02740988,99.0,99.0,18.371214,0.018057058,0.518096
6,349.1683762092388,21.31407684814279,10402800009236,21.876106,0.06086123,20.972254,0.037412327,99.0,99.0,20.1026,0.04918878,0.747466
7,348.57714553797246,20.02499562554074,10402800031086,22.362465,0.09188575,20.37246,0.034301095,99.0,99.0,19.145565,0.024270628,0.518839
8,348.5129125170117,19.75714030977153,10402800031507,21.982052,0.09314032,19.836613,0.029841313,99.0,99.0,18.56523,0.020362543,0.578305
9,348.09681344869927,20.74877194951972,10402800090556,19.188057,0.014918984,17.583706,0.006912242,99.0,99.0,16.75773,0.0062439805,0.283372
10,348.5586044368396,20.629540857793316,10402800050659,22.30553,0.11451235,20.633188,0.054884452,99.0,99.0,19.1418,0.025801484,0.676789
11,349.99835872990604,20.708803288841636,10402800043340,19.095608,0.010626924,17.664125,0.0065320735,99.0,99.0,16.964523,0.007373213,0.241458
12,348.90970471607676,21.09619348213151,10402800086114,20.12485,0.02956522,18.44484,0.01031898,99.0,99.0,99.0,99.0,0.316427
13,349.6570009089943,21.03105238189687,10402800047054,22.095924,0.071045354,20.405487,0.035925917,99.0,99.0,19.02686,0.021285985,0.608497
14,349.56432188282383,20.886085035849405,10402800048231,21.574192,0.066304736,19.831732,0.029689383,99.0,99.0,18.837114,0.024089517,0.514884
15,349.3575694318091,20.637930862017157,10402800051547,21.698343,0.08383434,20.163609,0.039628584,99.0,99.0,19.186186,0.03296591,0.446842
16,348.75166567690866,19.921245133017663,10402800002656,21.572575,0.0670881,19.995094,0.027476087,99.0,99.0,18.903555,0.023966061,0.439443
17,348.3058845972245,21.286165627092387,10402800014059,19.33208,0.01669893,18.011108,0.008049058,99.0,99.0,17.238596,0.0075281546,0.24859
18,348.4934020410981,20.196113198601978,10402800030202,20.474836,0.02384428,18.813885,0.011163947,99.0,99.0,17.936352,0.01003815,0.344934
19,348.50416222537683,21.25172520713255,10402800123397,21.28154,0.060392465,20.298403,0.03666481,99.0,99.0,19.62981,0.034500252,0.251491
20,348.1651950483364,20.649230700693366,10402800044806,22.014505,0.084862046,19.925276,0.030408043,99.0,99.0,18.719532,0.017115656,0.523621
21,349.0130160128053,21.727069219127756,10402800040464,18.339888,0.00764721,17.164177,0.0037951753,99.0,99.0,16.484968,0.0041997987,0.185806
22,349.0912400734542,20.707040457801554,10402800003823,22.273537,0.11856445,20.719038,0.06799972,99.0,99.0,19.793644,0.05120662,0.421542
23,348.622965416735,21.085633949668562,10402800088319,19.418865,0.018375417,17.941393,0.008352772,99.0,99.0,17.204382,0.00799808,0.290622
24,349.4968338369114,20.539794092687444,10402800051697,21.670135,0.04098971,21.576712,0.07303259,99.0,99.0,20.999712,0.094496414,0.867126
25,347.6991299232126,20.606550162430324,10402800001290,21.594236,0.06753713,19.788574,0.024295498,99.0,99.0,18.923092,0.019475788,0.567125
26,348.23574745489276,21.52216570530169,10402800061473,21.341757,0.07339254,20.448837,0.054997195,99.0,99.0,99.0,99.0,0.736499
27,349.3304334057016,19.998854774776518,10402800081905,18.50685,0.0066775945,17.223177,0.0051994887,99.0,99.0,16.503046,0.0051780785,0.2032
28,349.75456223050986,20.507094608206202,10402800075329,21.730507,0.06608379,19.979599,0.030318365,99.0,99.0,19.098236,0.029178275,0.4537
29,349.2440080174853,20.19157651557775,10402800038145,21.32449,0.030716991,21.138836,0.07053096,99.0,99.0,99.0,99.0,1.26127
30,348.5997433080145,21.76612555570985,10402800040196,20.765625,0.052026287,19.484793,0.023994615,99.0,99.0,18.743202,0.023636363,0.522879
31,349.78484799004855,20.960085052585228,10402800077382,21.08317,0.038172875,19.75808,0.026715368,99.0,99.0,18.841751,0.019451318,0.33127
32,348.81219814235715,20.692322422705914,10402800091212,22.26224,0.11017429,20.520264,0.037395675,99.0,99.0,19.304432,0.030453838,0.519003
33,348.21578833840044,20.74250348980513,10402800025780,21.696009,0.06570565,19.757343,0.019847073,99.0,99.0,18.649014,0.013848485,0.514553
34,349.11285366288575,20.36437720577976,10402800080886,22.268528,0.08806932,19.745022,0.03455544,99.0,99.0,19.546816,0.04942013,0.589384
35,348.6857406870922,20.79308216768132,10402800024677,21.844528,0.08901813,20.31436,0.05162513,99.0,99.0,19.15935,0.03501603,0.640578
36,349.3330304626688,21.41753917196118,10402800007849,21.567286,0.07031079,20.012455,0.028512057,99.0,99.0,19.24549,0.0306749,0.459083
37,349.49547598415967,20.838889608251876,10402800073560,21.27538,0.05087202,19.64379,0.026784033,99.0,99.0,18.875618,0.025713589,0.379692
38,348.14429254627805,21.383220033987058,10402800022910,21.88395,0.0718063,20.324274,0.034328643,99.0,99.0,19.224812,0.019916467,0.566845
39,348.1551891869401,20.547592067218687,10402800116492,19.042221,0.013826106,17.870506,0.009113311,99.0,99.0,17.162123,0.0069510248,0.220742
40,349.1518273940189,19.988226174288585,10402800058941,21.510506,0.065140955,20.316324,0.043599423,99.0,99.0,19.587936,0.038614005,0.512633
41,348.8674134175862,20.271334770648892,10402800081358,22.666622,0.11252569,20.753855,0.049060777,99.0,99.0,19.403053,0.036637124,0.665427
42,349.1709659648436,20.133293566937667,10402800038024,21.928513,0.07646292,20.986797,0.06332127,99.0,99.0,19.912533,0.054886654,0.771719
43,348.95825929073226,20.371368562973288,10402800080785,20.057625,0.01904058,18.4882,0.009846717,99.0,99.0,17.677465,0.012618712,0.325536
44,349.18572502118735,20.35678193489916,10402800020231,22.306776,0.094786614,20.953642,0.058865022,99.0,99.0,19.88615,0.05319863,0.530881
45,348.6674846525615,20.153670390855538,10402800002327,22.184496,0.09275273,20.446978,0.030826064,99.0,99.0,19.299358,0.021929115,0.521265
46,349.700182702899,20.386604722858436,10402800081192,22.917768,0.1345506,20.762346,0.061620053,99.0,99.0,19.180296,0.035396658,0.657879
47,348.6300353471768,20.504711847276724,10402800126535,21.14953,0.05186667,19.561533,0.024081573,99.0,99.0,18.609846,0.022381973,0.518485
48,349.1863554448383,19.977710031801863,10402800076358,22.413198,0.10746979,20.522242,0.043950256,99.0,99.0,19.332655,0.03567353,0.518473
49,349.094248245722,20.450550032529605,10402800053121,21.898207,0.07646525,20.132925,0.037134107,99.0,99.0,19.155346,0.03317804,0.522672
50,348.10295756263173,20.300623515573093,10402800045578,20.455576,0.026024703,18.852192,0.012101837,99.0,99.0,18.041925,0.009244384,0.367485
51,349.7046099370436,20.536922857089763,10402800108391,19.232721,0.014080692,17.750595,0.008127635,99.0,99.0,17.072495,0.0094585335,0.27598
52,348.95183671224964,21.523639174025064,10402800012628,22.322405,0.11237786,99.0,99.0,99.0,99.0,99.0,99.0,0.547406
53,348.7277702192387,21.521341306330598,10402800040841,21.626137,0.090317324,20.039915,0.0373968,99.0,99.0,19.184368,0.031736698,0.34853
54,348.9421228834527,20.70109529983796,10402800049004,21.975182,0.07595136,20.121832,0.029237526,99.0,99.0,19.084238,0.025096852,0.666031
55,348.8823018226416,20.789446838785395,10402800091330,22.183172,0.07569949,20.391237,0.033511687,99.0,99.0,19.062363,0.02308945,0.554182
56,349.1819330976935,21.180368229654405,10402800086328,22.15922,0.08578245,20.537235,0.03932907,99.0,99.0,19.407227,0.037254807,0.608829
57,348.716475993144,20.166129767410112,10402800037478,22.420324,0.09644082,99.0,99.0,99.0,99.0,19.32947,0.03215198,0.606048
58,348.55011470587505,19.9119494229774,10402800058041,21.93094,0.082872584,19.800882,0.025861835,99.0,99.0,18.665222,0.021383742,0.523634
59,348.13193504218515,20.891458479178326,10402800042233,22.002941,0.082460456,20.001266,0.03547307,99.0,99.0,18.838951,0.020678654,0.578859
60,349.1830544399757,19.873759558470667,10402800082162,22.08525,0.07519346,20.20662,0.0391724,99.0,99.0,19.1502,0.029908963,0.501003
61,348.76591787974934,21.221193444395723,10402800101080,21.80288,0.09236838,20.373718,0.04037184,99.0,99.0,19.196358,0.028292598,0.520355
62,348.9940137500343,20.792888474473898,10402800033690,22.1248,0.09720544,20.003693,0.04096721,99.0,99.0,18.86479,0.03154289,0.515273
63,349.0410929782391,20.161090373684445,10402800057123,20.291939,0.01178188,19.915018,0.01688669,99.0,99.0,19.748018,0.033052467,0.593188
64,348.15079862658075,20.058373492782692,10402800030554,20.567144,0.027869895,18.963,0.013704392,99.0,99.0,18.142496,0.011394883,0.399781
65,349.39332862506785,21.246863553244353,10402800041722,20.033468,0.02372899,18.293083,0.00941144,99.0,99.0,17.54926,0.0112728495,0.349468
66,348.4746937839044,20.796083750137285,10402800125382,22.464613,0.1323518,20.912992,0.07299905,99.0,99.0,19.410381,0.03044597,0.677922
67,348.4671510062249,20.288331092101217,10402800017362,21.844652,0.07430136,20.121162,0.02929013,99.0,99.0,19.050306,0.020999376,0.539321
68,348.69309976641824,19.779102505637866,10402800060172,21.649296,0.06034918,19.89848,0.02837792,99.0,99.0,18.77347,0.02509116,0.520641
69,349.6321392363437,20.338979183068886,10402800037196,19.569662,0.014427526,17.93385,0.00815124,99.0,99.0,17.247156,0.0083329985,0.267916
70,348.6631008418934,21.295953072647507,10402800008353,19.797874,0.024168158,18.177055,0.008976093,99.0,99.0,17.426899,0.008687035,0.278197
71,349.4435294202173,21.21843486431564,10402800003320,17.184694,0.0029665742,16.282318,0.002880885,99.0,99.0,99.0,99.0,0.101851
72,348.7260190495314,20.53470906493368,10402800050877,22.119816,0.09602722,20.444023,0.037871726,99.0,99.0,19.163471,0.02319637,0.520575
73,348.828612976223,21.37375196561773,10402800013376,19.780752,0.032775722,18.281294,0.012488666,99.0,99.0,17.476374,0.011405662,0.279319
74,347.61719566332863,20.800484562638147,10402800015934,22.33811,0.1086275,20.409695,0.05000245,99.0,99.0,19.108198,0.03177596,0.519176
75,348.2906094967117,20.26370218051207,10402800054303,21.840387,0.067360625,20.247166,0.025199465,99.0,99.0,19.404385,0.02404028,0.424591
76,348.3711657432483,20.893425347923824,10402800015074,22.491983,0.12680125,19.987404,0.038937565,99.0,99.0,19.030327,0.029093822,0.498616
77,347.8177006590577,20.39552540369759,10402800117335,17.182177,0.0041337893,16.195225,0.0032867813,99.0,99.0,15.496399,0.0023497774,0.138713
78,349.5459455015871,20.323121140027865,10402800055826,20.617832,0.030354341,18.877535,0.016443083,99.0,99.0,18.098528,0.017081626,0.312124
79,348.8932556909513,19.751981660143827,10402800059773,22.21539,0.097391054,20.439339,0.049728908,99.0,99.0,19.464882,0.04452901,0.625003
80,348.35013953564425,21.452922467203933,10402800012994,18.846182,0.0121767,17.429773,0.005662058,99.0,99.0,16.649881,0.0049040453,0.27019
81,348.5772683159667,20.773973793928974,10402800001136,20.346155,0.05483264,18.79778,0.019169703,99.0,99.0,17.795918,0.01564878,0.315792
82,348.247971852698,21.042345743126845,10402800065619,22.089367,0.10982754,20.273293,0.051687777,99.0,99.0,19.6125,0.03679055,0.408326
83,348.3969717191312,19.79850472928669,10402800059115,21.650639,0.07660831,20.326384,0.040193792,99.0,99.0,19.12311,0.03177507,0.579158
84,349.43735978075927,20.19177429034349,10402800005693,21.680456,0.07001018,20.695402,0.055057503,99.0,99.0,99.0,99.0,0.557876
85,349.2758564593937,20.050521266014016,10402800057484,22.031284,0.07667551,20.116283,0.037941534,99.0,99.0,19.132645,0.028627833,0.500534
86,349.0519398225139,19.86836653479898,10402800006354,21.45689,0.081179544,99.0,99.0,99.0,99.0,99.0,99.0,0.608303
87,348.1644951277937,20.43532301990055,10402800016952,19.163813,0.013976171,17.742838,0.0076327883,99.0,99.0,99.0,99.0,0.305198
88,347.7465864852553,20.407483637947067,10402800028138,22.07146,0.09646798,20.189909,0.040786065,99.0,99.0,18.928526,0.024462173,0.62533
89,349.1855774636923,20.356913521091712,10402800004848,22.750996,0.11247833,99.0,99.0,99.0,99.0,99.0,99.0,0.530881
90,348.48020291054195,19.863595646347562,10402800057927,22.411358,0.09550059,20.600695,0.047098238,99.0,99.0,19.294418,0.029755069,0.519593
91,349.352419435665,20.682140067592016,10402800049550,21.554958,0.07699136,20.012426,0.041281145,99.0,99.0,19.090986,0.035832528,0.444859
92,348.59116479688396,20.03579969820153,10402800031110,22.292294,0.06807073,20.1908,0.02448411,99.0,99.0,18.935963,0.017120546,0.517498
93,348.5658736766129,21.108201711893074,10402800085901,22.070307,0.108288534,20.023985,0.03538547,99.0,99.0,18.714762,0.024455424,0.527242
94,349.0915992925953,21.043847741808918,10402800042066,22.08828,0.08033278,20.998003,0.060107775,99.0,99.0,20.036495,0.05200029,0.611556
95,347.79235832635464,20.755991177159558,10402800068557,22.22244,0.101066805,20.64235,0.045771264,99.0,99.0,19.376347,0.025955085,0.534158
96,348.6489366403852,20.78397508354395,10402800018388,22.587427,0.11164454,20.570526,0.05413037,99.0,99.0,99.0,99.0,0.633447
97,349.3199962677302,20.72620507818985,10402800049501,22.015251,0.07209228,20.256742,0.03451367,99.0,99.0,19.24624,0.027081309,0.488828
98,349.78755979474204,20.58791803699387,10402800052064,21.400723,0.066162884,19.663485,0.027045136,99.0,99.0,18.845703,0.020533526,0.444574
99,348.8459633306689,20.108405433016543,10402800128678,20.042086,0.033081193,18.798801,0.014768649,99.0,99.0,18.141418,0.012210958,0.344743
100,348.92109614605175,21.776355126371783,10402800012046,19.65896,0.023673382,18.082008,0.008125983,99.0,99.0,17.227137,0.008206065,0.278004
101,349.3324005425244,20.79107862830621,10402800104825,16.940422,0.0034876382,15.965801,0.0027256017,99.0,99.0,15.283023,0.0028444869,0.102785
102,347.86618218782314,20.46279956528913,10402800092476,21.741503,0.07127979,20.056164,0.024360511,99.0,99.0,18.904566,0.022082262,0.533987
103,350.04443001651526,20.756006253983855,10402800043363,22.401508,0.11697156,20.217657,0.047762003,99.0,99.0,19.268326,0.035362687,0.611755
104,348.436513168005,20.105432481025176,10402800056095,22.292383,0.09134179,20.449863,0.03407539,99.0,99.0,19.371284,0.025690585,0.56782
105,348.82813605826976,20.546021929919362,10402800028069,22.746716,0.11773204,20.98878,0.057541825,99.0,99.0,19.711584,0.032936856,0.524332
106,348.65528051338345,21.47757382912927,10402800013191,21.433842,0.07557254,19.818281,0.029458903,99.0,99.0,18.969429,0.026647655,0.432609
107,348.95297574812645,20.73391910606017,10402800079458,22.727055,0.12065739,20.412498,0.045855742,99.0,99.0,19.223398,0.036176372,0.515471
108,348.7576408155781,21.373503928991283,10402800013281,21.026855,0.06948243,19.534403,0.021013271,99.0,99.0,18.556404,0.016252574,0.45626
109,348.58528490787216,19.800756326971822,10402800002802,20.478506,0.03439757,19.85793,0.023521056,99.0,99.0,99.0,99.0,0.326029
110,347.69907700297455,20.963507150074648,10402800000357,20.988531,0.040435106,19.295597,0.016369805,99.0,99.0,18.46216,0.0138462335,0.341143
111,349.9668960174737,20.745699994225433,10402800080013,18.802559,0.010496396,17.35195,0.0052214977,99.0,99.0,16.63239,0.005115562,0.262084
112,349.1701735755036,21.57844356276577,10402800120651,21.636131,0.054303817,19.722027,0.018748866,99.0,99.0,18.691843,0.019008297,0.474163
113,349.71187836386554,20.485658817605724,10402800054120,21.293003,0.050116576,19.418772,0.023719918,99.0,99.0,18.598633,0.021451436,0.459823
114,349.42989100796393,21.260068664807136,10402800009657,21.653694,0.06366798,20.352331,0.04063874,99.0,99.0,19.464048,0.027196921,0.417598
115,348.53096382820524,19.740851731890942,10402800042638,20.75842,0.04062533,19.013803,0.014338662,99.0,99.0,18.033825,0.0141783375,0.401064
116,348.8534516019542,20.43138847091899,10402800052657,22.04877,0.085881785,20.224005,0.028092349,99.0,99.0,18.99908,0.021669855,0.521098
117,349.5547332033979,20.89064228371116,10402800079166,22.74797,0.13334762,20.16541,0.045849998,99.0,99.0,19.239855,0.03571537,0.515022
118,348.14079983634923,20.067027381942452,10402800030535,21.01201,0.039920747,19.314957,0.01605579,99.0,99.0,18.404694,0.012876364,0.398055
119,349.1245162786479,21.093108705467785,10402800042103,22.81469,0.1288813,21.334627,0.0663364,99.0,99.0,19.996395,0.049271144,0.638166
120,349.569963099575,20.42811413099163,10402800005091,21.166073,0.04978873,19.493208,0.019899396,99.0,99.0,99.0,99.0,0.313045
121,348.5893038052316,21.357637207069004,10402800008267,21.283428,0.068893686,19.499804,0.021264115,99.0,99.0,18.488714,0.017045403,0.301641
122,349.82864831772724,20.523714250023346,10402800052135,20.744532,0.03345238,19.169336,0.01722695,99.0,99.0,18.308037,0.018956443,0.406419
123,348.03760352381533,20.69582911485263,10402800125169,22.218145,0.115327194,20.409073,0.034913104,99.0,99.0,18.96039,0.028945373,0.538899
124,348.12240368509515,20.076974398653547,10402800046061,22.601006,0.107878864,19.731441,0.032343023,99.0,99.0,18.490454,0.01977698,0.523494
125,348.7169430451242,20.26398923596632,10402800020876,21.505491,0.05545647,19.875034,0.024438659,99.0,99.0,18.752323,0.02075068,0.521648
126,349.51220323140666,20.728591660217546,10402800074625,22.49107,0.116840385,20.594103,0.05902218,99.0,99.0,19.701836,0.041524455,0.593174
127,349.35821144978274,21.05928513884517,10402800078374,21.017416,0.03414632,19.338144,0.012433851,99.0,99.0,18.479334,0.014223167,0.339067
128,349.56076419197353,20.80356314350486,10402800077500,20.756006,0.043616507,18.888618,0.018413164,99.0,99.0,17.964518,0.01468103,0.421029
129,349.5377852113682,21.212149081133774,10402800003358,19.755064,0.022685919,18.414309,0.01318257,99.0,99.0,17.672703,0.011790273,0.274152
130,348.22014941937397,20.36472026425558,10402800117871,21.76,0.069201685,20.205933,0.031079784,99.0,99.0,19.23268,0.022820089,0.539542
131,348.75758466769764,21.24038854793278,10402800008516,21.804066,0.09533075,20.313925,0.04077183,99.0,99.0,19.201986,0.02657417,0.660575
132,348.6307611039636,20.660647882293205,10402800034253,22.438,0.12631321,20.973274,0.06661652,99.0,99.0,19.249502,0.030791316,0.622957
133,348.2591998954067,20.210290699102174,10402800045750,22.283705,0.08718362,20.540476,0.033567403,99.0,99.0,19.445482,0.02299073,0.522856
134,348.2670983456333,21.014402906900074,10402800101867,21.866444,0.09264843,20.2649,0.040491633,99.0,99.0,19.188599,0.02708797,0.509875
135,348.3845104903698,20.388538926858814,10402800028998,21.991625,0.072865404,19.922703,0.028604247,99.0,99.0,18.877266,0.01950166,0.520161
136,347.79673730553765,20.561778574813886,10402800026857,21.71382,0.064350486,20.08071,0.029890431,99.0,99.0,19.046612,0.022254152,0.533099
137,349.81881403700936,20.46987601366257,10402800020637,20.784554,0.03872379,19.2248,0.019850517,99.0,99.0,18.42894,0.019934278,0.408701
138,348.48762367603996,20.077200077923834,10402800071976,21.084574,0.032749895,19.424551,0.014728251,99.0,99.0,18.394777,0.011521332,0.332282
139,348.64495612094714,20.082582846438,10402800056362,20.469912,0.02013389,18.576797,0.009870409,99.0,99.0,17.631529,0.0072530666,0.407578
140,349.09091179962144,21.326302905361572,10402800063888,21.721958,0.075765476,20.254845,0.03377486,99.0,99.0,99.0,99.0,0.455668
141,349.6220095157247,20.764524461600118,10402800049847,21.339783,0.06471302,19.27046,0.024822451,99.0,99.0,18.303612,0.019678514,0.422295
142,348.49951911664834,19.853348788490862,10402800120494,22.206366,0.0649237,20.297749,0.033542845,99.0,99.0,19.32099,0.025208123,0.51533
143,348.24837475237666,20.4380503904556,10402800092883,22.41989,0.13186017,20.59717,0.04054584,99.0,99.0,19.288572,0.033916537,0.515631
144,349.2753281106723,20.698750654029993,10402800049415,22.013474,0.08720473,19.980993,0.04091932,99.0,99.0,19.022066,0.03719361,0.420953
145,348.6772762486684,21.459082116216095,10402800013204,22.380533,0.12593898,19.978735,0.024064932,99.0,99.0,18.983374,0.02395745,0.457755
146,349.4322058158845,21.37167890311298,10402800100498,21.746439,0.07982488,19.71206,0.024501557,99.0,99.0,18.58794,0.01856486,0.484021
147,349.11295589088036,20.364533030207625,10402800001813,21.901884,0.09059678,99.0,99.0,99.0,99.0,99.0,99.0,0.589384
148,349.35254659665355,20.56910530449278,10402800051535,21.816156,0.086957276,19.6857,0.03926869,99.0,99.0,19.014538,0.04126843,0.374293
149,348.09450062076763,20.841666329386157,10402800066231,17.210407,0.003830053,16.374172,0.0029602633,99.0,99.0,15.759171,0.002713336,0.075569
150,349.2446682602573,20.02403480170507,10402800006080,20.99484,0.055229984,20.033684,0.04595369,99.0,99.0,99.0,99.0,0.581805
151,349.27308136710565,20.17229959212004,10402800038189,21.32145,0.057282723,19.826475,0.03127527,99.0,99.0,18.928495,0.028887562,0.501203
152,347.920149246643,20.894626557365754,10402800113795,17.158667,0.0033557822,16.30425,0.002493238,99.0,99.0,15.663386,0.0025176748,0.0742126
153,347.67599316902704,20.98333008379737,10402800023219,22.126268,0.09529282,20.560364,0.039214976,99.0,99.0,99.0,99.0,0.517799
154,349.71064374795424,20.692869064634777,10402800049960,20.606068,0.044034913,18.74476,0.017777601,99.0,99.0,17.788532,0.014062274,0.422655
155,348.57739249153724,19.865579971516667,10402800058071,22.83687,0.13264053,20.902315,0.04021854,99.0,99.0,19.26536,0.027554918,0.627299
156,348.2132528235336,20.40966718160989,10402800045199,19.095127,0.011235397,17.906702,0.006805655,99.0,99.0,16.871862,0.008578654,0.221424
157,348.4164873667168,20.74793131067345,10402800090858,22.156994,0.09328082,20.264143,0.040655013,99.0,99.0,19.201015,0.025791172,0.514617
158,349.11428312348244,20.893007407278347,10402800086934,20.729355,0.030502798,19.638895,0.019203665,99.0,99.0,18.96235,0.035404194,0.571127
159,348.08419665107937,21.074993221932957,10402800101727,21.624823,0.06503794,20.445469,0.031653468,99.0,99.0,19.512777,0.02347371,0.170126
160,349.16616750432456,20.125741655552588,10402800057325,21.74599,0.08494264,21.012907,0.0922818,99.0,99.0,20.050617,0.07614698,0.837908
161,347.5439119592617,20.908510980434713,10402800088498,21.258427,0.07550749,19.672186,0.03326289,99.0,99.0,18.669292,0.022929182,0.517853
162,348.73393262782986,21.97943188512042,10402800082305,18.426903,0.012286938,17.08211,0.004918129,99.0,99.0,99.0,99.0,0.205631
163,349.1330424316016,21.57013559326002,10402800031931,22.499414,0.11620012,99.0,99.0,99.0,99.0,99.0,99.0,0.543559
164,348.7538238363814,21.512312547957734,10402800012416,19.107315,0.015928583,17.867088,0.007716302,99.0,99.0,17.060009,0.0075783753,0.201552
165,348.77129490281084,20.934921045454956,10402800102673,22.526106,0.12776153,20.733416,0.044815093,99.0,99.0,19.674898,0.033498887,0.537488
166,348.59963241382565,20.35438592266823,10402800052478,20.851667,0.0188521,20.492544,0.023704039,99.0,99.0,20.411737,0.03552673,0.268567
167,349.3894106195366,20.46403591627518,10402800020380,21.727331,0.06936391,20.381138,0.045052532,99.0,99.0,19.635778,0.045614325,0.446513
168,348.27960608639853,20.68732966209373,10402800090757,19.140606,0.019412685,18.052507,0.009314498,99.0,99.0,17.304045,0.008435738,0.285299
169,348.6700226937451,21.454097634994937,10402800084361,21.718876,0.098251194,20.10847,0.031926177,99.0,99.0,19.101784,0.026565064,0.527194
170,348.7795385445448,20.561047145013674,10402800050917,22.888208,0.14510597,20.63047,0.044306915,99.0,99.0,19.467978,0.027150916,0.5211
171,348.52404679609396,21.814972839681474,10402800082534,19.001654,0.01442263,17.728249,0.0064609717,99.0,99.0,99.0,99.0,0.203548
172,348.7990928112557,20.70816782049829,10402800091192,22.255629,0.10866135,20.371737,0.040087093,99.0,99.0,19.013556,0.032432873,0.610352
173,348.0711747865517,20.37980336851932,10402800045151,22.657377,0.12809621,20.996943,0.062857635,99.0,99.0,20.05284,0.045415238,0.523929
174,349.98146738221686,20.876872073915834,10402800003296,22.28607,0.10439135,20.479761,0.05939827,99.0,99.0,18.908964,0.03528386,0.616624
175,349.63928971550973,20.662762803765176,10402800034718,20.590155,0.016990772,20.310196,0.027632026,99.0,99.0,20.333487,0.054443195,1.64806
176,349.58463374737886,20.31317754437447,10402800037123,22.034227,0.083402805,19.663698,0.031188041,99.0,99.0,18.481192,0.025043247,0.519099
177,349.43347452988957,20.17145216798741,10402800005686,20.296534,0.01713409,18.644783,0.008871409,99.0,99.0,99.0,99.0,0.346288
178,348.3122070121453,20.976584114181676,10402800042283,22.039682,0.081205316,18.864025,0.017998733,99.0,99.0,17.995049,0.010983938,0.440157
179,348.850678737396,21.418916610035154,10402800013380,20.62644,0.045638386,19.013805,0.015623834,99.0,99.0,18.255003,0.0145081235,0.332978
180,348.6916753376687,21.3345185352468,10402800008311,19.6419,0.023312675,18.127926,0.010438865,99.0,99.0,99.0,99.0,0.279572
181,349.50530777900275,20.506213043617393,10402800108146,22.453516,0.0957913,21.10075,0.06543246,99.0,99.0,19.750948,0.040018175,0.781125
182,349.11283480435725,19.82312744564618,10402800006396,21.708733,0.08247795,20.400864,0.05018462,99.0,99.0,19.55021,0.05170082,0.520174
183,348.6773960464872,19.818795627802515,10402800059470,21.81896,0.07261161,19.81545,0.03224816,99.0,99.0,18.645227,0.026181431,0.520207
184,348.35687896825897,19.959693601308658,10402800057776,22.002758,0.084564105,20.691456,0.047937594,99.0,99.0,19.656569,0.040997133,0.541076
185,348.4592879162663,19.858684316340245,10402800095989,21.957985,0.07253255,20.125486,0.028634258,99.0,99.0,18.994152,0.018776068,0.523548
186,347.5462495073876,20.873519402495774,10402800088493,18.119585,0.009238229,17.027687,0.0061406107,99.0,99.0,16.379745,0.0054194853,0.167714
187,348.3765356766213,20.470588039646515,10402800045299,22.186651,0.08806992,20.436363,0.034436617,99.0,99.0,19.396889,0.023630412,0.512934
188,348.7078564818537,21.95093904421509,10402800096640,22.349277,0.15875073,19.923342,0.030068642,99.0,99.0,18.698988,0.021555077,0.506142
189,348.91228665893874,21.557544803590503,10402800062204,22.352945,0.12660919,20.719967,0.052754775,99.0,99.0,99.0,99.0,0.548116
190,349.09911622723837,21.487205520553502,10402800031968,22.238117,0.088925555,20.253412,0.03203815,99.0,99.0,19.2543,0.030212281,0.503068
191,348.53816995338616,21.683753414028104,10402800060944,19.738651,0.027609907,18.331495,0.012171274,99.0,99.0,99.0,99.0,0.28267
192,348.26762562195165,20.435901384649185,10402800092904,22.227045,0.11939997,20.379005,0.029124629,99.0,99.0,19.167625,0.02642737,0.517247
193,349.66686663949145,21.01760982561349,10402800043089,22.184954,0.085880965,19.983908,0.036071796,99.0,99.0,18.67764,0.020288989,0.598698
194,349.28451104397976,20.699091019683493,10402800049432,21.6901,0.07004807,19.994507,0.03330366,99.0,99.0,19.07917,0.029602535,0.417245
195,348.68401951088515,21.487680703580622,10402800061957,20.923977,0.048321176,19.226175,0.015433966,99.0,99.0,99.0,99.0,0.350657
196,348.2849643402072,20.215634855953695,10402800054296,22.07497,0.07304356,20.030767,0.02849379,99.0,99.0,19.011553,0.02083498,0.520748
197,348.2808570025476,20.608458440063515,10402800001469,22.212017,0.10235879,20.618093,0.047821343,99.0,99.0,19.547075,0.041985918,0.540101
198,349.419449904217,20.724605798246444,10402800074452,21.001501,0.051235594,18.748672,0.020989494,99.0,99.0,17.728683,0.019039182,0.420192
