,RA,DEC,QUICK_OBJECT_ID,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z,Z,MAG_AUTO_G-MAG_AUTO_R,MAG_AUTO_G-MAG_AUTO_I,MAG_AUTO_G-MAG_AUTO_Z,MAG_AUTO_R-MAG_AUTO_I,MAG_AUTO_R-MAG_AUTO_Z,MAG_AUTO_I-MAG_AUTO_Z
271,348.76766849110123,19.5336014451305,10402800096496,19.943117,0.023130339,18.30886,0.0117576085,99.0,99.0,17.482708,0.011547745,0.290755,1.6342564,-79.056885,2.4604092,-80.69114,0.8261528,81.51729
272,348.7683876677578,20.483033369541104,10402800052581,22.508244,0.10346257,21.02354,0.066558,99.0,99.0,19.994843,0.055131283,0.640032,1.4847031,-76.49176,2.513401,-77.976456,1.028698,79.00516
274,348.75315199915514,20.670347153060533,10402800125619,18.684784,0.013815995,17.276018,0.0063868845,99.0,99.0,16.528074,0.008072975,0.282218,1.4087658,-80.315216,2.1567097,-81.72398,0.7479439,82.471924
275,349.1361503647675,20.270719178049077,10402800109036,21.773937,0.079987645,20.630686,0.054847427,99.0,99.0,19.788897,0.04116751,0.655481,1.1432514,-77.22606,1.9850407,-78.369316,0.84178925,79.211105
276,347.88806257263883,21.095729046115594,10402800015221,21.81758,0.046621338,21.02506,0.03777201,99.0,99.0,20.586637,0.06870342,0.41485,0.7925186,-77.18242,1.2309418,-77.97494,0.43842316,78.41336
280,349.2795839135629,20.326865938094798,10402800055378,21.803337,0.06850021,20.47976,0.049895383,99.0,99.0,19.489643,0.043689113,0.562484,1.3235779,-77.19666,2.313694,-78.52024,0.9901161,79.51036
282,348.8705120528085,21.144475756510076,10402800014783,22.055737,0.090403765,20.608921,0.03390848,99.0,99.0,19.522373,0.029658487,0.530974,1.4468155,-76.94426,2.5333633,-78.39108,1.0865479,79.47763
283,348.26697941367115,21.014556919449007,10402800014593,22.388123,0.12041269,99.0,99.0,99.0,99.0,99.0,99.0,0.509875,-76.61188,-76.61188,-76.61188,0.0,0.0,0.0
286,348.19551251635363,21.092063359876477,10402800064330,22.137466,0.12136614,20.278318,0.033255003,99.0,99.0,19.293728,0.029229924,0.499215,1.859148,-76.86253,2.8437386,-78.72168,0.98459053,79.70627
288,348.8414822454318,21.724537416587907,10402800011944,19.632812,0.011750385,19.868763,0.022486921,99.0,99.0,20.184095,0.06849264,0.0548527,-0.23595047,-79.36719,-0.5512829,-79.13124,-0.3153324,78.8159
289,349.76790620171965,20.422767746776472,10402800005202,21.913736,0.09394947,19.870676,0.032615878,99.0,99.0,99.0,99.0,0.521415,2.0430603,-77.086266,-77.086266,-79.129326,-79.129326,0.0
290,349.01508239325466,20.86336229329784,10402800047427,21.1157,0.045088086,19.074232,0.020509735,99.0,99.0,17.987032,0.015375893,0.514217,2.0414677,-77.8843,3.1286678,-79.925766,1.0872002,81.01297
292,347.68739156510094,20.462086305413024,10402800026626,22.178541,0.052239083,21.90535,0.07516041,99.0,99.0,21.83224,0.12400935,0.572004,0.27319145,-76.82146,0.34630203,-77.09465,0.07311058,77.16776
293,348.2431522469725,20.24724215573032,10402800029945,22.065424,0.07728269,20.255398,0.032025043,99.0,99.0,19.148884,0.021778947,0.52038,1.8100262,-76.93458,2.9165401,-78.7446,1.106514,79.85112
296,348.74920388089527,20.34780065142442,10402800004669,22.848352,0.12416048,20.73664,0.046978638,99.0,99.0,19.334032,0.027515646,0.628599,2.1117115,-76.15165,3.5143204,-78.26336,1.4026089,79.66597
298,348.30385730931664,20.347943803701597,10402800118066,21.691227,0.07337631,19.853323,0.033125997,99.0,99.0,18.865213,0.02361778,0.520003,1.837904,-77.30878,2.8260136,-79.146675,0.9881096,80.13479
299,349.3786146987587,21.37427749633366,10402800100461,21.894302,0.081707194,19.714962,0.033599354,99.0,99.0,18.904974,0.032362893,0.45306,2.1793404,-77.1057,2.9893284,-79.285034,0.809988,80.095024
302,349.12161937664945,21.502507527365836,10402800007718,21.60305,0.07736062,20.151186,0.035115905,99.0,99.0,19.303295,0.034328803,0.543935,1.4518642,-77.39695,2.299755,-78.848816,0.84789085,79.6967
303,350.0582881166966,20.813144933723777,10402800122298,21.822214,0.073493905,19.821688,0.030599132,99.0,99.0,18.4625,0.01925099,0.544841,2.0005264,-77.17779,3.3597145,-79.178314,1.3591881,80.5375
304,348.75715293990345,19.802014398673663,10402800111189,22.430243,0.117972724,20.357733,0.044804078,99.0,99.0,19.14011,0.031106586,0.576818,2.0725098,-76.569756,3.2901325,-78.642265,1.2176228,79.85989
305,347.92766409042713,20.835487199125865,10402800088781,21.673601,0.06545088,20.241568,0.03570796,99.0,99.0,19.211288,0.027674086,0.627272,1.4320335,-77.3264,2.4623127,-78.75843,1.0302792,79.78871
306,349.6463804245652,20.61961860512163,10402800034736,21.309006,0.06640126,19.477201,0.029706186,99.0,99.0,18.614367,0.025706204,0.515632,1.8318043,-77.690994,2.6946392,-79.5228,0.86283493,80.385635
307,348.0337922668019,20.756330073211657,10402800090441,18.998236,0.011652879,17.492113,0.0053338613,99.0,99.0,99.0,99.0,0.281911,1.5061226,-80.00176,-80.00176,-81.50789,-81.50789,0.0
308,348.67582127886493,20.30224706596573,10402800029321,22.536291,0.10842653,20.708078,0.038610797,99.0,99.0,19.617193,0.029639581,0.520571,1.8282127,-76.46371,2.919098,-78.29192,1.0908852,79.382805
309,348.1016742608423,21.011132048269687,10402800101744,21.073309,0.057731163,19.73478,0.031339422,99.0,99.0,18.752405,0.01923134,0.53274,1.3385296,-77.92669,2.3209038,-79.26522,0.9823742,80.2476
310,348.83053559789073,19.926321186785046,10402800058452,20.986387,0.050722547,18.994995,0.022745287,99.0,99.0,99.0,99.0,0.525229,1.9913921,-78.01361,-78.01361,-80.005005,-80.005005,0.0
311,348.6614727575311,20.56697060215717,10402800027968,22.212805,0.09868106,21.060081,0.06491955,99.0,99.0,99.0,99.0,0.585096,1.1527233,-76.78719,-76.78719,-77.93992,-77.93992,0.0
312,349.2775701685468,21.36418656741401,10402800085581,22.384476,0.11292326,20.84784,0.04198631,99.0,99.0,19.77278,0.035303194,0.692596,1.5366364,-76.615524,2.6116962,-78.15216,1.0750599,79.22722
313,348.3336683102739,20.34062070448384,10402800045845,21.89988,0.081867576,20.07348,0.041185748,99.0,99.0,18.839518,0.02655806,0.623595,1.8263988,-77.10012,3.0603619,-78.92652,1.233963,80.160484
316,347.5283074334067,20.632553730483465,10402800024796,19.636068,0.02039682,18.332428,0.010189508,99.0,99.0,17.6086,0.00879535,0.288543,1.3036404,-79.36393,2.0274677,-80.66757,0.72382736,81.3914
317,348.15918383023217,21.022033384095465,10402800065573,22.032486,0.093239695,20.217419,0.040616553,99.0,99.0,19.083519,0.025078174,0.541912,1.8150673,-76.967514,2.948967,-78.78258,1.1338997,79.91648
319,348.50251937132873,20.498600787165756,10402800027777,22.267738,0.09342016,20.5316,0.041844893,99.0,99.0,99.0,99.0,0.52289,1.7361374,-76.73226,-76.73226,-78.4684,-78.4684,0.0
320,348.47350875029395,19.775985656360987,10402800059191,20.50186,0.04651248,18.976625,0.019003173,99.0,99.0,17.805191,0.015534726,0.424061,1.5252342,-78.49814,2.6966686,-80.02338,1.1714344,81.19481
322,348.06054116349657,21.029133095037665,10402800067113,22.035458,0.07856606,20.173407,0.030031268,99.0,99.0,18.959778,0.019684924,0.512262,1.862051,-76.96454,3.0756798,-78.82659,1.2136288,80.04022
323,349.0609902816207,20.463970855227686,10402800053061,22.929007,0.14014049,20.869259,0.05625463,99.0,99.0,19.573103,0.038687974,0.600155,2.0597477,-76.07099,3.3559036,-78.13074,1.2961559,79.426895
324,348.593403168128,20.366686346277817,10402800029238,21.94145,0.078101926,20.044,0.03095681,99.0,99.0,18.830973,0.021110337,0.522771,1.8974495,-77.05855,3.1104774,-78.956,1.213028,80.16903
325,348.4577947337613,21.331861667263937,10402800087287,18.926868,0.013605014,17.54202,0.0064511024,99.0,99.0,16.762001,0.006245043,0.270458,1.3848476,-80.073135,2.1648674,-81.45798,0.78001976,82.238
326,348.7516306352147,21.531158859823705,10402800012417,20.522419,0.06045288,19.217752,0.023845138,99.0,99.0,18.180225,0.016074557,0.34357,1.3046665,-78.477585,2.3421936,-79.78225,1.0375271,80.81978
328,348.6923986754469,21.323956783481293,10402800008310,22.28788,0.09029665,20.50173,0.035141636,99.0,99.0,99.0,99.0,0.542532,1.78615,-76.71212,-76.71212,-78.49827,-78.49827,0.0
329,349.0796783229629,21.3248934138644,10402800063870,21.233448,0.059031572,19.840658,0.026912814,99.0,99.0,99.0,99.0,0.519305,1.3927898,-77.766556,-77.766556,-79.15934,-79.15934,0.0
330,348.13921140674967,20.281045677541925,10402800017256,20.408508,0.03118744,18.669436,0.013554369,99.0,99.0,17.869606,0.011723991,0.404606,1.7390728,-78.59149,2.5389023,-80.33057,0.7998295,81.130394
331,349.7051667947419,20.888204277804633,10402800073734,20.987154,0.035633113,19.128988,0.016579771,99.0,99.0,18.27061,0.016004633,0.384845,1.8581657,-78.01285,2.7165432,-79.87101,0.85837746,80.729385
332,349.03050961089224,21.507384079310583,10402800012748,22.254837,0.11022229,20.208902,0.03364527,99.0,99.0,18.786486,0.02344955,0.559061,2.0459347,-76.74516,3.4683514,-78.7911,1.4224167,80.21352
334,348.29386315477,20.672962350528053,10402800025997,19.525612,0.015858661,17.846266,0.007258152,99.0,99.0,17.115147,0.00633299,0.285614,1.6793461,-79.47439,2.4104652,-81.15373,0.73111916,81.88486
335,348.5825808420638,21.747477916853768,10402800011641,21.781399,0.070030086,22.015577,0.09897856,99.0,99.0,21.39298,0.12371307,0.845211,-0.23417854,-77.2186,0.3884182,-76.98442,0.62259674,77.60702
336,349.5288850517399,20.376006879939453,10402800053812,21.715958,0.07604818,19.564365,0.028797548,99.0,99.0,18.440212,0.02388407,0.511122,2.1515923,-77.28404,3.2757454,-79.43564,1.1241531,80.559784
338,348.7196976380789,20.90506533348986,10402800124755,21.951698,0.099201284,20.026854,0.035051152,99.0,99.0,18.747757,0.025241148,0.5383,1.9248447,-77.0483,3.2039413,-78.973145,1.2790966,80.25224
340,349.5815132570222,20.335301930435378,10402800037116,22.395695,0.076040454,20.508877,0.04375013,99.0,99.0,19.253155,0.029292239,0.521459,1.8868179,-76.60431,3.14254,-78.49112,1.255722,79.74684
342,349.58671512999695,20.419332024866407,10402800081147,19.74277,0.023166422,18.075298,0.011924529,99.0,99.0,99.0,99.0,0.313332,1.6674709,-79.25723,-79.25723,-80.9247,-80.9247,0.0
343,348.1602402095442,20.960612160006505,10402800067162,19.141466,0.010390889,17.843483,0.0055414406,99.0,99.0,17.061163,0.005462659,0.220415,1.2979832,-79.858536,2.0803032,-81.15652,0.78232,81.938835
345,348.80140494770825,20.34767464393586,10402800118771,21.505182,0.043889493,19.99256,0.02373538,99.0,99.0,19.075077,0.020923665,0.441275,1.5126228,-77.49482,2.4301052,-79.00744,0.9174824,79.92493
346,349.8890824040669,20.69572148856122,10402800078058,21.31073,0.034743667,20.011648,0.028069308,99.0,99.0,18.839493,0.019934172,0.61724,1.2990818,-77.68927,2.4712372,-78.98835,1.1721554,80.16051
347,349.4649931373728,20.74466411335598,10402800003991,21.851427,0.10412855,19.894932,0.03030747,99.0,99.0,99.0,99.0,0.421336,1.9564953,-77.148575,-77.148575,-79.10507,-79.10507,0.0
348,349.77722269868013,20.685946503972204,10402800050010,21.186838,0.048784766,19.234905,0.019456197,99.0,99.0,18.314865,0.01467487,0.420546,1.9519329,-77.81316,2.871973,-79.76509,0.92004013,80.685135
349,349.82754448036803,20.599779082506345,10402800052137,20.50373,0.014051745,19.981531,0.019669507,99.0,99.0,19.860746,0.03284355,0.347176,0.52219963,-78.49627,0.6429844,-79.01847,0.12078476,79.13925
352,348.49121674357747,20.427418627545705,10402800019843,19.14659,0.011966571,17.83356,0.007909433,99.0,99.0,17.05008,0.005700184,0.23077,1.3130283,-79.85341,2.09651,-81.16644,0.7834816,81.94992
355,348.17450457585466,20.44038523358681,10402800092769,18.362108,0.0061306683,17.216467,0.003573188,99.0,99.0,16.553617,0.0039744833,0.220303,1.1456413,-80.63789,1.8084908,-81.78353,0.6628494,82.44638
356,349.2910857325807,21.054196877373954,10402800078335,21.638903,0.06943123,19.960451,0.039343435,99.0,99.0,18.678474,0.019815406,0.575188,1.6784515,-77.3611,2.9604282,-79.03955,1.2819767,80.321526
358,349.35449441901306,21.081131804346015,10402800010809,22.613926,0.111751676,20.297838,0.029586313,99.0,99.0,18.986164,0.024831008,0.575637,2.3160877,-76.38608,3.6277618,-78.70216,1.3116741,80.01384
359,349.47238194626794,20.709426363343425,10402800106589,21.036982,0.049477987,19.099857,0.019837195,99.0,99.0,18.237825,0.017526044,0.412425,1.9371243,-77.96302,2.7991562,-79.90015,0.86203194,80.76218
360,349.5352766764748,20.87929776792076,10402800048081,20.781717,0.036493696,19.150818,0.016213901,99.0,99.0,18.292717,0.016833685,0.385592,1.6308994,-78.218285,2.4890003,-79.84918,0.8581009,80.70728
361,347.56156572166344,20.7847602068898,10402800089857,20.246933,0.03820795,19.207478,0.019179674,99.0,99.0,18.412409,0.01662081,0.365626,1.0394554,-78.75307,1.8345242,-79.79253,0.79506874,80.58759
362,348.6227514801584,21.45201867580323,10402800099557,22.472105,0.13433562,20.604239,0.051769678,99.0,99.0,19.666113,0.04402084,0.678152,1.8678665,-76.52789,2.8059921,-78.39576,0.9381256,79.333885
363,348.31562590472964,20.972683278993202,10402800102601,20.562273,0.044032685,19.244287,0.01780686,99.0,99.0,18.13246,0.01201006,0.439674,1.3179855,-78.43773,2.4298134,-79.755714,1.1118279,80.86754
365,349.44685713428356,21.176712114966662,10402800077015,21.548187,0.072632045,19.94647,0.031178294,99.0,99.0,19.125296,0.030287536,0.525086,1.601717,-77.45181,2.4228916,-79.05353,0.8211746,79.8747
366,348.2464461220004,21.4162437712734,10402800122790,19.439884,0.017185805,18.053562,0.009056624,99.0,99.0,17.349257,0.008804165,0.214878,1.386322,-79.56012,2.0906277,-80.94644,0.70430565,81.65074
368,349.24288863612395,20.36879721280056,10402800053448,22.925257,0.14603716,21.204275,0.07096089,99.0,99.0,19.884974,0.040630724,0.73042,1.7209816,-76.074745,3.0402832,-77.79572,1.3193016,79.11503
369,348.70240512264905,20.323667338947942,10402800075458,22.538458,0.12088015,21.934528,0.11864456,99.0,99.0,99.0,99.0,0.887217,0.6039295,-76.46154,-76.46154,-77.065475,-77.065475,0.0
370,348.44752207416656,21.62682161864916,10402800098059,20.72528,0.049986538,19.197418,0.016550025,99.0,99.0,18.355404,0.015796607,0.344106,1.5278625,-78.27472,2.3698769,-79.80258,0.8420143,80.64459
371,347.90691370005305,21.119177818882036,10402800000190,21.968527,0.08210772,19.889038,0.033207506,99.0,99.0,18.917027,0.02287727,0.522894,2.0794888,-77.03147,3.0515003,-79.11096,0.97201157,80.08298
372,348.54151262738077,20.71380236054192,10402800026317,21.022575,0.049474716,19.36511,0.02034066,99.0,99.0,18.549374,0.015327432,0.344899,1.657465,-77.977425,2.4732018,-79.63489,0.8157368,80.45062
373,348.99153667903124,21.16247245110395,10402800086204,21.64717,0.05918638,21.476902,0.067893766,99.0,99.0,99.0,99.0,0.655388,0.1702671,-77.35283,-77.35283,-77.5231,-77.5231,0.0
374,348.7930609195377,20.570918981735545,10402800050928,22.84885,0.12726821,21.191328,0.054149874,99.0,99.0,19.693314,0.034675185,0.517598,1.6575222,-76.15115,3.1555367,-77.80867,1.4980145,79.30669
375,349.84019103266513,20.63905570038868,10402800019665,22.897142,0.08089473,20.701927,0.040043235,99.0,99.0,19.433243,0.03023504,0.521414,2.1952152,-76.10286,3.4638996,-78.29807,1.2686844,79.56676
377,348.64766543055015,19.83625592417802,10402800042488,22.906279,0.12749255,21.385618,0.08863349,99.0,99.0,19.984577,0.05518091,0.6748,1.5206604,-76.09372,2.9217014,-77.61438,1.401041,79.01543
378,349.41000512741203,20.55393862970736,10402800051610,22.075182,0.08329132,20.292814,0.04142609,99.0,99.0,19.23887,0.033172265,0.5132,1.7823677,-76.92482,2.8363113,-78.707184,1.0539436,79.76113
379,349.0610927552374,21.50489620079655,10402800084605,21.76684,0.08014454,20.27512,0.030775953,99.0,99.0,19.122076,0.028392207,0.544666,1.4917202,-77.23316,2.644764,-78.724884,1.1530437,79.87792
380,349.0969595486848,19.920424919853218,10402800022148,19.776278,0.016798986,18.274334,0.009178275,99.0,99.0,17.571754,0.010468898,0.297259,1.5019436,-79.223724,2.204523,-80.72566,0.7025795,81.428246
381,349.7549344693612,20.59018634636675,10402800051993,20.153896,0.027521493,18.456644,0.0117994845,99.0,99.0,17.56802,0.011597327,0.325478,1.6972523,-78.8461,2.5858765,-80.54336,0.8886242,81.43198
382,347.8604220569941,20.673272991609522,10402800090292,21.709784,0.07239011,20.561657,0.04589811,99.0,99.0,19.636482,0.033888478,0.66219,1.1481266,-77.290215,2.0733013,-78.43834,0.9251747,79.36352
383,349.74598248078075,20.944305285041352,10402800048432,21.655468,0.056804094,19.781443,0.027339727,99.0,99.0,18.83835,0.022317693,0.45504,1.8740253,-77.34453,2.8171177,-79.21856,0.94309235,80.16165
385,348.15414246972625,21.3426687910016,10402800084882,21.73707,0.086494364,20.413658,0.050686985,99.0,99.0,19.372723,0.028550366,0.567138,1.323412,-77.26293,2.3643475,-78.58634,1.0409355,79.62727
386,347.81257429492376,21.053430349846934,10402800123642,22.479973,0.11814414,20.911232,0.046857443,99.0,99.0,19.648376,0.027632443,0.566896,1.5687408,-76.52003,2.8315964,-78.08877,1.2628555,79.35162
387,349.1219268048267,21.48539078196933,10402800031977,21.780237,0.04253291,21.587961,0.049652226,99.0,99.0,22.153954,0.1720378,0.681495,0.192276,-77.219765,-0.37371635,-77.41204,-0.56599236,76.84605
388,348.3412231400378,20.69938368992716,10402800069058,22.548536,0.13112852,20.769926,0.05957487,99.0,99.0,19.798456,0.04732246,0.514153,1.7786102,-76.45146,2.75008,-78.23007,0.9714699,79.201546
391,348.6578687698699,20.903964425251488,10402800011217,19.494015,0.019367563,17.826117,0.010316492,99.0,99.0,17.064257,0.0075177527,0.281745,1.6678982,-79.50598,2.429758,-81.17388,0.7618599,81.935745
393,348.7460757979053,20.63014208658393,10402800050894,21.884174,0.09166596,20.082659,0.033754017,99.0,99.0,19.15511,0.034095004,0.518653,1.8015156,-77.11583,2.729065,-78.91734,0.92754936,79.844894
394,348.18689677207584,20.506208378668816,10402800070206,19.710361,0.01714423,18.299084,0.007861085,99.0,99.0,17.443249,0.007174345,0.313165,1.4112778,-79.28964,2.2671127,-80.70091,0.85583496,81.55675
395,348.4292651718868,19.891800780649035,10402800031359,21.781641,0.0681895,20.08207,0.02700365,99.0,99.0,18.984373,0.019467384,0.523796,1.6995716,-77.21836,2.797268,-78.91793,1.0976963,80.015625
396,349.94395215429904,20.65576474428724,10402800078089,22.498877,0.09036742,20.519161,0.05254594,99.0,99.0,19.322618,0.02445669,0.619117,1.9797153,-76.50112,3.176258,-78.480835,1.1965427,79.67738
397,348.09361114291767,21.01436926948935,10402800087988,21.951868,0.08071615,20.220055,0.037144776,99.0,99.0,19.194424,0.023944786,0.542914,1.7318134,-77.048134,2.7574444,-78.779945,1.025631,79.80557
398,347.62460004837055,20.605543249972712,10402800001211,17.408659,0.0068168095,16.279415,0.0038844133,99.0,99.0,15.752251,0.0033265024,0.0746206,1.1292439,-81.59134,1.6564083,-82.72058,0.52716446,83.24775
399,347.61981077190126,20.860245065225428,10402800023811,21.57358,0.072394766,20.146437,0.03301756,99.0,99.0,19.13074,0.019960882,0.537411,1.4271431,-77.42642,2.4428406,-78.85356,1.0156975,79.86926
400,347.91009777257165,20.904268327096517,10402800113794,21.569529,0.061215352,19.773827,0.026774185,99.0,99.0,18.907198,0.019953523,0.463192,1.795702,-77.43047,2.6623306,-79.22617,0.86662865,80.092804
401,349.6574194752937,20.784775806802045,10402800049902,20.899155,0.05784325,19.928715,0.04484223,99.0,99.0,19.39308,0.040468317,0.657863,0.9704399,-78.100845,1.5060749,-79.07129,0.535635,79.60692
402,348.30386948346495,19.940268716984093,10402800031224,21.101772,0.054452837,20.377018,0.03435009,99.0,99.0,19.461498,0.031022778,0.324969,0.72475433,-77.898224,1.640274,-78.622986,0.9155197,79.5385
403,348.3072906987906,20.731321474225027,10402800026030,21.99507,0.094305985,20.739546,0.05428039,99.0,99.0,19.807777,0.03252821,0.632882,1.2555237,-77.00493,2.187292,-78.26045,0.9317684,79.19222
404,348.2924794779211,20.519643544957432,10402800126355,21.978477,0.08067255,20.066729,0.030461669,99.0,99.0,18.98997,0.02186347,0.518164,1.9117489,-77.02152,2.9885082,-78.93327,1.0767593,80.01003
405,349.1894705826477,20.85799683604337,10402800047655,21.425236,0.06810683,20.59048,0.06349086,99.0,99.0,19.794518,0.059146658,0.699137,0.83475494,-77.57477,1.6307182,-78.409515,0.7959633,79.20548
407,348.90274391705833,20.799261207981587,10402800091365,22.257067,0.0987787,20.645891,0.043793984,99.0,99.0,19.634455,0.0411005,0.606157,1.6111755,-76.742935,2.622612,-78.35411,1.0114365,79.36555
408,347.69015539633665,20.686459995420464,10402800125060,22.114693,0.09500527,20.550388,0.034912806,99.0,99.0,19.271418,0.03390091,0.517426,1.5643044,-76.88531,2.843275,-78.449615,1.2789707,79.728584
410,347.7055635091129,20.481109573126133,10402800069620,21.48014,0.07465766,20.429016,0.044906817,99.0,99.0,19.350557,0.032562267,0.681369,1.0511246,-77.51986,2.1295834,-78.570984,1.0784588,79.649445
411,348.97447934878505,19.72362668124279,10402800031598,21.702084,0.06791786,20.059622,0.040761966,99.0,99.0,19.595087,0.043642245,0.439295,1.6424618,-77.29791,2.1069965,-78.94038,0.46453476,79.404915
412,348.7071151405452,21.197834404609253,10402800010296,22.241705,0.085414745,19.944462,0.026645789,99.0,99.0,18.786736,0.020725053,0.523941,2.297243,-76.75829,3.4549694,-79.05554,1.1577263,80.213264
413,348.23783418172616,20.763197400919054,10402800025822,20.583757,0.033497766,18.837168,0.013535569,99.0,99.0,18.030727,0.011176941,0.344037,1.7465897,-78.416245,2.55303,-80.162834,0.80644035,80.96927
414,348.75799837551074,19.797238783389517,10402800059569,21.317019,0.05479864,19.724789,0.029358404,99.0,99.0,18.756577,0.02142549,0.530106,1.5922298,-77.68298,2.560442,-79.27521,0.9682121,80.24342
415,348.0854326618875,20.554569380398405,10402800126237,20.695087,0.035356198,18.964518,0.01514727,99.0,99.0,18.149271,0.013297669,0.343672,1.7305698,-78.30492,2.5458164,-80.035484,0.8152466,80.85073
416,349.2807867817088,21.02382424495255,10402800072730,22.127508,0.09146431,20.519794,0.043243535,99.0,99.0,19.443964,0.03745797,0.600477,1.6077137,-76.87249,2.6835442,-78.48021,1.0758305,79.55604
418,349.4650547530382,20.831824991581527,10402800073517,21.870707,0.087110095,20.145603,0.038386524,99.0,99.0,18.942953,0.026563462,0.520603,1.7251034,-77.129295,2.9277534,-78.8544,1.2026501,80.057045
419,348.24906807403454,20.39411173910267,10402800117937,21.669071,0.067818694,20.152874,0.03335195,99.0,99.0,18.981928,0.02303385,0.521343,1.5161972,-77.33093,2.6871433,-78.84712,1.1709461,80.018074
420,349.56609032311206,20.58193525773015,10402800004491,21.488821,0.08152715,19.798866,0.04198146,99.0,99.0,99.0,99.0,0.570094,1.6899548,-77.51118,-77.51118,-79.20113,-79.20113,0.0
421,347.83072746417946,20.371906051786553,10402800117376,22.128607,0.08858556,20.342083,0.0395403,99.0,99.0,19.185421,0.023871694,0.534397,1.7865238,-76.87139,2.9431858,-78.65791,1.156662,79.814575
422,348.40667083465365,21.57368744789794,10402800040577,20.527422,0.037150193,18.971945,0.014388446,99.0,99.0,18.1086,0.01349071,0.282273,1.5554771,-78.47258,2.4188213,-80.02805,0.8633442,80.8914
423,348.8737643554813,21.33327411393826,10402800063619,22.247744,0.10788633,20.537474,0.046845194,99.0,99.0,99.0,99.0,0.676357,1.7102699,-76.75226,-76.75226,-78.462524,-78.462524,0.0
424,348.5612150787706,20.346260545085187,10402800029215,23.022823,0.14702293,20.42661,0.038482327,99.0,99.0,19.14348,0.022892704,0.481076,2.5962124,-75.97717,3.879343,-78.57339,1.2831306,79.85652
425,348.3082577049273,20.681055999436936,10402800090792,22.520708,0.12698627,20.340754,0.033958107,99.0,99.0,19.253656,0.023117218,0.514708,2.1799545,-76.479294,3.2670517,-78.65925,1.0870972,79.746346
426,348.6722784499431,20.84259996595408,10402800000714,19.90157,0.018005412,18.417175,0.007352105,99.0,99.0,17.650202,0.0061071515,0.288455,1.4843941,-79.098434,2.2513676,-80.582825,0.7669735,81.3498
427,347.8406763776033,20.334939071944945,10402800028230,22.697325,0.11845129,21.542519,0.087091945,99.0,99.0,19.810173,0.031046018,0.915384,1.1548061,-76.30267,2.8871517,-77.45748,1.7323456,79.18983
428,348.75691920813637,20.56039083225096,10402800028026,22.323168,0.09773307,20.224672,0.030325893,99.0,99.0,18.924603,0.018963726,0.518705,2.0984955,-76.676834,3.3985653,-78.77533,1.3000698,80.07539
430,348.52199440760285,19.903326263800324,10402800002776,20.927334,0.05388487,19.07515,0.024863336,99.0,99.0,99.0,99.0,0.522605,1.8521843,-78.07266,-78.07266,-79.92485,-79.92485,0.0
431,348.0134314510277,21.33619788786652,10402800022810,21.935362,0.06267187,20.05621,0.026214525,99.0,99.0,18.998034,0.0147434035,0.568707,1.8791523,-77.06464,2.9373283,-78.94379,1.058176,80.00197
432,349.716494746846,20.641571843277205,10402800019529,21.573261,0.073150426,20.148455,0.037711814,99.0,99.0,19.173061,0.029539447,0.420009,1.4248066,-77.42674,2.4002,-78.85155,0.9753933,79.826935
433,349.4203553293308,21.13247374121906,10402800010863,20.823856,0.043732733,19.097153,0.016785491,99.0,99.0,18.528778,0.01966076,0.417391,1.7267036,-78.17615,2.2950783,-79.90285,0.56837463,80.47122
434,349.0422805090965,21.548452713883833,10402800062393,21.715637,0.08122779,20.017082,0.023982877,99.0,99.0,18.705423,0.018496208,0.549458,1.698555,-77.28436,3.0102139,-78.98292,1.3116589,80.29458
435,347.7845088550317,20.36849559123104,10402800092407,22.554682,0.08671746,20.581678,0.038447067,99.0,99.0,19.437065,0.032618724,0.569863,1.9730034,-76.44532,3.1176167,-78.41832,1.1446133,79.562935
436,348.6582068680695,20.175945616548802,10402800119640,21.610758,0.062119123,19.679628,0.02593662,99.0,99.0,18.5477,0.01635396,0.521498,1.9311295,-77.389244,3.063057,-79.32037,1.1319275,80.4523
437,349.3263568761812,20.039920613558124,10402800081898,18.132414,0.0067393244,17.172436,0.0053163986,99.0,99.0,16.577589,0.006656613,0.172256,0.9599781,-80.867584,1.5548248,-81.82756,0.5948467,82.42241
438,349.0414302054368,20.401246932519868,10402800053008,19.32567,0.013987186,17.781559,0.0072573363,99.0,99.0,17.043709,0.008972692,0.293774,1.5441113,-79.67433,2.2819614,-81.218445,0.7378502,81.95629
440,348.6274020688478,19.921580874607614,10402800002590,22.508905,0.09805207,20.533773,0.032910574,99.0,99.0,19.344015,0.027810806,0.521625,1.975132,-76.4911,3.1648903,-78.466225,1.1897583,79.65598
441,348.5230684601614,20.43449348076662,10402800093150,22.116781,0.09043005,20.73759,0.047599453,99.0,99.0,19.303013,0.032138895,0.62361,1.3791904,-76.88322,2.8137684,-78.262405,1.434578,79.69699
443,348.7957855460181,19.931425126825346,10402800002689,21.395947,0.04860971,20.564573,0.039287064,99.0,99.0,19.687632,0.03836074,0.666752,0.8313732,-77.60405,1.7083149,-78.435425,0.8769417,79.31237
